ACCTAGE,AGE,ATM,ATMAMT,BRANCH,CASHBK,CC,CCBAL,CCPURC,CD,CDBAL,CHECKS,CRSCORE,DDA,DDABAL,DEP,DEPAMT,DIRDEP,HMOWN,HMVAL,ILS,ILSBAL,INAREA,INCOME,INV,INVBAL,IRA,IRABAL,LOC,LOCBAL,LORES,MM,MMBAL,MMCRED,MOVED,MTG,MTGBAL,NSF,NSFAMT,PHONE,POS,POSAMT,RES,SAV,SAVBAL,SDB,TELLER,id
2.1,30.0,1.0,2058.22,B9,0.0,1.0,-1.09,0.0,1.0,500.0,6.0,601.0,1.0,420.89,3.0,2244.45,0.0,1.0,102.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.09,U,1.0,1375.59,0.0,0.0,2693
6.9,61.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,1.0,12500.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,639
15.1,71.0,1.0,569.83,B3,0.0,1.0,19370.35,1.0,0.0,0.0,2.0,696.0,1.0,11303.41,1.0,716.64,0.0,1.0,118.0,1.0,26806.59,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,37747.25,0.0,3.0,5819
4.6,57.0,1.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,692.0,1.0,2889.79,4.0,5960.65,0.0,1.0,128.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,728
0.7,29.0,1.0,2627.51,B4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,647.0,1.0,89.94,4.0,1672.86,0.0,0.0,108.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,117.39,S,1.0,228.23,0.0,0.0,6429
2.3,65.0,1.0,0.0,B1,0.0,1.0,396.15,0.0,0.0,0.0,10.0,611.0,1.0,558.26,4.0,2487.65,0.0,0.0,104.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,358.34,S,1.0,18.02,0.0,0.0,6809
4.5,77.0,1.0,339.44,B6,0.0,1.0,935.08,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,5356.93,0.0,0.0,9041
15.7,41.0,1.0,2960.42,B6,0.0,0.0,0.0,0.0,0.0,0.0,16.0,626.0,1.0,13320.14,4.0,2705.48,0.0,0.0,151.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,155.78,R,1.0,63.27,0.0,0.0,9285
1.5,56.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,1.0,9300.0,5.0,684.0,1.0,1552.63,2.0,933.06,0.0,1.0,85.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,1241.14,0.0,3.0,8676
4.3,,1.0,80.89,B2,0.0,1.0,2.9,0.0,0.0,0.0,12.0,693.0,1.0,7020.39,2.0,2225.03,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,6942.12,0.0,0.0,8684
0.9,,1.0,1282.02,B2,0.0,0.0,0.0,0.0,0.0,0.0,18.0,671.0,1.0,1554.83,3.0,3179.3,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,3.0,3082
1.8,50.0,1.0,11.69,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,1.0,13419.2,1.0,3601.71,0.0,1.0,111.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,884
4.8,,1.0,3854.21,B10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,604.0,1.0,277.99,3.0,4623.4,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,49.95,0.0,3.0,116
6.8,53.0,1.0,555.77,B4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,672.0,1.0,5774.89,2.0,9496.15,0.0,1.0,86.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,1769
0.8,53.0,1.0,23.88,B4,0.0,1.0,189.42,0.0,0.0,0.0,0.0,630.0,1.0,3.72,1.0,24.97,0.0,1.0,98.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,393.66,0.0,0.0,8830
0.6,43.0,1.0,528.68,B8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,633.0,1.0,495.23,2.0,1219.2,0.0,1.0,130.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,186.45,U,1.0,20.87,0.0,3.0,7414
2.8,36.0,1.0,2260.96,B13,0.0,1.0,901.38,0.0,0.0,0.0,12.0,639.0,1.0,1508.19,4.0,2992.58,1.0,1.0,109.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,76245.34,0.0,0.0,1968
2.6,57.0,1.0,8914.8,B3,1.0,1.0,159735.99,0.0,0.0,0.0,14.0,672.0,1.0,2759.34,6.0,7906.95,1.0,1.0,113.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,1.0,167252.77,0.0,0.0,0.0,1.0,50.79,S,1.0,607.63,0.0,0.0,7620
1.5,71.0,1.0,150.61,B1,0.0,1.0,5396.95,0.0,0.0,0.0,11.0,718.0,1.0,1571.52,2.0,2351.59,1.0,1.0,112.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,1.0,5236.85,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,1.0,2.0,5558
7.2,32.0,1.0,811.64,B9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,605.0,1.0,143.01,2.0,522.78,0.0,1.0,144.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,2342
16.5,,1.0,3467.1,B2,1.0,1.0,1647.36,0.0,0.0,0.0,6.0,673.0,1.0,1621.23,5.0,6016.5,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,722.49,0.0,1.0,9938
2.5,45.0,1.0,209.48,B14,0.0,,,,0.0,0.0,6.0,645.0,1.0,303.5,3.0,1145.39,1.0,0.0,107.0,1.0,9854.55,1.0,10.0,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.14,,,,R,1.0,40.68,1.0,0.0,7723
0.4,66.0,0.0,0.0,B13,0.0,1.0,68.72,0.0,0.0,0.0,0.0,703.0,1.0,1743.28,1.0,510.94,0.0,0.0,122.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,967.06,0.0,0.0,3321
1.3,56.0,1.0,1578.14,B4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,645.0,1.0,2078.28,4.0,3184.86,1.0,1.0,120.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,U,0.0,0.0,0.0,0.0,3578
11.6,56.0,1.0,2094.28,B2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,645.0,1.0,34370.62,1.0,1615.91,0.0,1.0,153.0,0.0,0.0,1.0,29.0,0.0,0.0,1.0,14176.27,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,9177.49,0.0,0.0,9139
8.7,,1.0,549.79,B2,0.0,1.0,84.28,0.0,0.0,0.0,4.0,632.0,1.0,2521.78,3.0,2136.01,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,10763.53,0.0,1.0,3898
0.6,38.0,0.0,0.0,B4,0.0,1.0,228.38,0.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,5494
5.3,,1.0,107.63,B2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,590.0,1.0,11988.41,1.0,4467.38,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,271.38,U,0.0,0.0,0.0,1.0,948
6.1,41.0,1.0,11.44,B5,0.0,1.0,188.71,0.0,1.0,8200.0,10.0,687.0,1.0,202.4,1.0,861.04,1.0,1.0,104.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,2793
5.1,69.0,1.0,3266.4,B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,1.0,1254.57,3.0,1749.0,0.0,0.0,113.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,U,0.0,0.0,0.0,1.0,634
4.0,23.0,0.0,0.0,B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,15095.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,1411
23.8,54.0,0.0,0.0,B1,0.0,1.0,649.79,0.0,0.0,0.0,5.0,630.0,1.0,8873.99,1.0,5026.33,0.0,0.0,115.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,4.0,8413
19.5,42.0,1.0,11.88,B4,0.0,1.0,429.02,1.0,0.0,0.0,11.0,575.0,1.0,1646.73,3.0,1716.47,1.0,1.0,90.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,395
1.9,53.0,0.0,0.0,B5,0.0,1.0,183.58,0.0,0.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,7529
,48.0,1.0,638.92,B15,0.0,,,,0.0,0.0,0.0,693.0,1.0,130.52,1.0,200.95,0.0,0.0,97.0,0.0,0.0,1.0,22.0,,,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,0.0,9213
6.0,57.0,1.0,1776.98,B4,0.0,1.0,69.05,0.0,0.0,0.0,12.0,681.0,1.0,1450.54,6.0,4688.25,1.0,0.0,114.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,46.49,R,1.0,86.18,0.0,7.0,507
11.3,73.0,0.0,0.0,B1,0.0,1.0,24170.76,0.0,0.0,0.0,0.0,653.0,1.0,3317.02,1.0,110.73,0.0,1.0,88.0,1.0,10193.79,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,7130
13.6,36.0,0.0,0.0,B2,0.0,1.0,1643.79,0.0,0.0,0.0,8.0,673.0,1.0,4118.01,4.0,2216.25,1.0,0.0,112.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,635.37,0.0,3.0,3250
3.1,37.0,1.0,2134.51,B2,0.0,1.0,117421.46,0.0,0.0,0.0,11.0,643.0,1.0,2549.11,5.0,4331.83,1.0,1.0,131.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,1.0,131357.43,0.0,0.0,0.0,1.0,146.08,U,1.0,4223.87,0.0,0.0,612
4.1,59.0,1.0,509.41,B15,0.0,,,,0.0,0.0,2.0,648.0,1.0,302.65,2.0,439.38,0.0,1.0,91.0,0.0,0.0,1.0,30.0,,,0.0,0.0,1.0,20253.41,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,R,0.0,0.0,0.0,0.0,1983
2.2,38.0,1.0,1391.71,B1,0.0,0.0,0.0,0.0,1.0,7300.0,2.0,644.0,1.0,367.45,2.0,818.92,0.0,1.0,104.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,1064.51,0.0,2.0,1130
6.7,60.0,0.0,0.0,B3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,717.0,1.0,12280.89,2.0,2056.61,1.0,1.0,134.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,6900.41,0.0,1.0,6453
20.5,31.0,1.0,2350.06,B15,0.0,,,,0.0,0.0,12.0,681.0,1.0,840.37,4.0,2039.0,0.0,0.0,108.0,1.0,10067.26,1.0,45.0,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,S,1.0,146.26,0.0,0.0,8023
,24.0,0.0,0.0,B4,0.0,1.0,12840.81,0.0,0.0,0.0,0.0,694.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0,5232.82,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,1.0,0.0,3079
2.3,58.0,1.0,352.65,B5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,707.0,1.0,2457.67,2.0,3234.5,0.0,0.0,93.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,442.62,S,0.0,0.0,1.0,1.0,1580
4.0,45.0,1.0,0.0,B3,0.0,1.0,1274.83,0.0,0.0,0.0,8.0,665.0,1.0,1904.09,2.0,2881.19,1.0,0.0,97.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.87,S,0.0,0.0,0.0,1.0,4012
0.3,60.0,0.0,0.0,B9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,706.0,1.0,58.26,1.0,669.97,1.0,0.0,119.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,U,1.0,86.22,0.0,3.0,1523
5.5,,0.0,0.0,B2,0.0,1.0,33.15,0.0,0.0,0.0,6.0,645.0,1.0,381.69,2.0,699.92,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,10574
2.8,46.0,1.0,807.25,B3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,734.0,1.0,393.77,4.0,638.31,0.0,0.0,109.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.79,U,1.0,318.78,0.0,0.0,2600
12.6,,0.0,0.0,B12,0.0,0.0,0.0,0.0,0.0,0.0,8.0,680.0,1.0,1671.19,2.0,1338.11,0.0,,,0.0,0.0,1.0,,0.0,0.0,1.0,8271.57,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,15609.26,0.0,4.0,3568
5.4,,1.0,596.15,B14,0.0,,,,0.0,0.0,18.0,721.0,1.0,2332.29,2.0,4049.11,0.0,,,0.0,0.0,1.0,,,,0.0,0.0,1.0,6679.58,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,3.0,3436
14.3,,0.0,0.0,B2,0.0,1.0,2460.3,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,1.0,4140.93,1.0,0.0,1.0,1142.22,,1.0,14977.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,9390
4.2,60.0,0.0,0.0,B1,0.0,1.0,4297.33,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,9505
15.3,55.0,0.0,0.0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,7147
0.6,39.0,1.0,63.81,B15,0.0,,,,0.0,0.0,0.0,667.0,1.0,4.02,1.0,36.75,0.0,1.0,122.0,0.0,0.0,1.0,66.0,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,0.0,4825
5.7,60.0,0.0,0.0,B4,0.0,1.0,831.98,0.0,1.0,8000.0,13.0,651.0,1.0,988.12,4.0,1845.91,0.0,0.0,80.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,7191.65,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,4379.91,1.0,11.0,7934
22.1,,0.0,0.0,B6,0.0,1.0,1288.48,1.0,0.0,0.0,1.0,,1.0,336.39,1.0,574.08,1.0,1.0,104.0,0.0,0.0,1.0,44.0,0.0,0.0,1.0,24290.89,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,147
4.6,71.0,1.0,2885.49,B1,0.0,1.0,4961.17,0.0,0.0,0.0,0.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,4111.46,0.0,0.0,7298
8.9,,0.0,0.0,B8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,709.0,1.0,3335.27,3.0,2455.53,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,5.0,439
0.8,29.0,1.0,121.91,B19,0.0,,,,0.0,0.0,0.0,621.0,1.0,114.91,2.0,226.39,0.0,0.0,107.0,0.0,0.0,1.0,53.0,,,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,4.0,3237
23.1,,1.0,726.69,B2,0.0,1.0,82947.36,0.0,0.0,0.0,18.0,693.0,1.0,1808.92,3.0,6209.01,1.0,1.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,50840.47,,0.0,0.0,0.0,0.0,1.0,24116.55,1.0,4.12,0.0,0.0,0.0,S,0.0,0.0,0.0,9.0,4778
3.2,59.0,1.0,4781.85,B3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,686.0,1.0,944.98,5.0,3716.34,0.0,0.0,159.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.78,6.0,11.0,563.36,S,1.0,18.0,0.0,3.0,9153
10.6,71.0,1.0,3082.4,B5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,662.0,1.0,6921.23,2.0,2637.8,0.0,0.0,111.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,309.15,U,0.0,0.0,0.0,1.0,4223
0.4,68.0,1.0,1484.24,B17,0.0,0.0,0.0,0.0,0.0,0.0,15.0,701.0,1.0,1710.38,3.0,3253.55,0.0,0.0,105.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.32,2.0,0.0,0.0,R,0.0,0.0,0.0,1.0,123
8.9,83.0,1.0,9019.59,B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,18974.98,0.0,0.0,5553
3.4,38.0,1.0,511.78,B19,0.0,,,,0.0,0.0,6.0,683.0,1.0,1228.62,3.0,653.16,0.0,1.0,142.0,0.0,0.0,1.0,104.0,,,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,0.0,0.0,0.0,1.0,7508
1.1,67.0,0.0,0.0,B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,1.0,8.81,1.0,380.39,0.0,1.0,83.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.08,0.0,0.0,0.0,U,0.0,0.0,0.0,1.0,4057
5.5,79.0,0.0,0.0,B8,0.0,1.0,663.14,0.0,0.0,0.0,0.0,761.0,1.0,265.46,0.0,0.0,0.0,1.0,84.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,1050.2,1.0,0.0,669
3.7,38.0,0.0,0.0,B3,0.0,1.0,96427.43,0.0,1.0,4800.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,98834.87,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,514
0.3,25.0,1.0,2391.39,B6,0.0,1.0,1819.49,0.0,0.0,0.0,10.0,590.0,1.0,893.92,5.0,2189.61,0.0,1.0,143.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,347.77,S,1.0,10.24,0.0,1.0,10196
18.7,,0.0,0.0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,256.31,S,1.0,301.42,0.0,0.0,2195
,39.0,0.0,0.0,B1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,610.0,1.0,9142.31,2.0,1169.62,0.0,1.0,103.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0,21392.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,1.0,4.0,1609
6.5,33.0,1.0,468.63,B2,0.0,1.0,170982.26,1.0,1.0,3100.0,11.0,652.0,1.0,3759.57,3.0,4872.36,1.0,1.0,106.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,21127.8,4.0,0.0,0.0,0.0,0.0,1.0,156380.56,0.0,0.0,0.0,2.0,107.37,S,1.0,334.43,0.0,1.0,698
1.8,76.0,1.0,1350.52,B1,0.0,1.0,23461.06,0.0,0.0,0.0,5.0,729.0,1.0,307.05,3.0,1088.06,0.0,0.0,99.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,22055.71,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,123.5,U,1.0,622.12,0.0,0.0,200
